"region","Time","condition","Value"
"InsulaR",975,"vss_bs",0.115402351093391
"InsulaR",975.8333,"vss_bs",0.0955195215753162
"InsulaR",976.6667,"vss_bs",0.0755096520616254
"InsulaR",977.5,"vss_bs",0.0556018242417315
"InsulaR",978.3333,"vss_bs",0.0360118211859476
"InsulaR",979.1667,"vss_bs",0.0169382597198774
"InsulaR",980,"vss_bs",-0.00144080229778088
"InsulaR",980.8333,"vss_bs",-0.0189707216494759
"InsulaR",981.6667,"vss_bs",-0.0355225390843387
"InsulaR",982.5,"vss_bs",-0.0509946267123854
"InsulaR",983.3333,"vss_bs",-0.0653136921631285
"InsulaR",984.1667,"vss_bs",-0.0784351327212026
"InsulaR",985,"vss_bs",-0.0903427470826593
"InsulaR",985.8333,"vss_bs",-0.101047826403195
"InsulaR",986.6667,"vss_bs",-0.110587659628284
"InsulaR",987.5,"vss_bs",-0.11902350041901
"InsulaR",988.3333,"vss_bs",-0.126438054056565
"InsulaR",989.1667,"vss_bs",-0.132932552293347
"InsulaR",990,"vss_bs",-0.138623492026961
"InsulaR",990.8333,"vss_bs",-0.143639119751422
"InsulaR",991.6667,"vss_bs",-0.148115747878356
"InsulaR",992.5,"vss_bs",-0.152193991153614
"InsulaR",993.3333,"vss_bs",-0.1560150115035
"InsulaR",994.1667,"vss_bs",-0.159716857755516
"InsulaR",995,"vss_bs",-0.163430982862932
"InsulaR",995.8333,"vss_bs",-0.167279015634722
"InsulaR",996.6667,"vss_bs",-0.171369856685801
"InsulaR",997.5,"vss_bs",-0.175797159566571
"InsulaR",998.3333,"vss_bs",-0.180637248025694
"InsulaR",999.1667,"vss_bs",-0.185947509351397
"InsulaR",1000,"vss_bs",-0.191765291990156
"MTGR",-200,"vss_bs",0.439924719701322
"MTGR",-199.1667,"vss_bs",0.436132575533681
"MTGR",-198.3333,"vss_bs",0.432727195212334
"MTGR",-197.5,"vss_bs",0.429649664458088
"MTGR",-196.6667,"vss_bs",0.426832605728037
"MTGR",-195.8333,"vss_bs",0.424202478791794
"MTGR",-195,"vss_bs",0.421682061718126
"MTGR",-194.1667,"vss_bs",0.419193046382935
"MTGR",-193.3333,"vss_bs",0.416658679031248
"MTGR",-192.5,"vss_bs",0.41400637458655
"MTGR",-191.6667,"vss_bs",0.411170233362984
"MTGR",-190.8333,"vss_bs",0.408093390617269
"MTGR",-190,"vss_bs",0.404730132950398
"MTGR",-189.1667,"vss_bs",0.401047720862358
"MTGR",-188.3333,"vss_bs",0.397027863660356
"MTGR",-187.5,"vss_bs",0.392667801266332
"MTGR",-186.6667,"vss_bs",0.38798095706843
"MTGR",-185.8333,"vss_bs",0.382997136587189
"MTGR",-185,"vss_bs",0.377762258125577
"MTGR",-184.1667,"vss_bs",0.372337613466666
"MTGR",-183.3333,"vss_bs",0.366798668782363
"MTGR",-182.5,"vss_bs",0.361233427922155
"MTGR",-181.6667,"vss_bs",0.355740391862171
"MTGR",-180.8333,"vss_bs",0.350426159018986
"MTGR",-180,"vss_bs",0.345402721089985
"MTGR",-179.1667,"vss_bs",0.340784517814485
"MTGR",-178.3333,"vss_bs",0.336685321326097
"MTGR",-177.5,"vss_bs",0.333215026389279
"MTGR",-176.6667,"vss_bs",0.330476426622689
"MTGR",-175.8333,"vss_bs",0.328562058691955
"MTGR",-175,"vss_bs",0.327551196334778
"MTGR",-174.1667,"vss_bs",0.327507073939014
"MTGR",-173.3333,"vss_bs",0.328474415256582
"MTGR",-172.5,"vss_bs",0.330477336778167
"MTGR",-171.6667,"vss_bs",0.33351768743889
"MTGR",-170.8333,"vss_bs",0.337573876841641
"MTGR",-170,"vss_bs",0.342600233281973
"MTGR",-169.1667,"vss_bs",0.348526920782556
"MTGR",-168.3333,"vss_bs",0.355260431373273
"MTGR",-167.5,"vss_bs",0.362684655286983
"MTGR",-166.6667,"vss_bs",0.370662517899996
"MTGR",-165.8333,"vss_bs",0.379038158459928
"MTGR",-165,"vss_bs",0.387639612243252
"MTGR",-164.1667,"vss_bs",0.396281945096528
"MTGR",-163.3333,"vss_bs",0.404770777650927
"MTGR",-162.5,"vss_bs",0.412906126150411
"MTGR",-161.6667,"vss_bs",0.420486478062163
"MTGR",-160.8333,"vss_bs",0.427313013671158
"MTGR",-160,"vss_bs",0.433193879886138
"MTGR",-159.1667,"vss_bs",0.437948419642886
"MTGR",-158.3333,"vss_bs",0.441411259674956
"MTGR",-157.5,"vss_bs",0.443436161071914
"MTGR",-156.6667,"vss_bs",0.443899540947944
"MTGR",-155.8333,"vss_bs",0.442703579632766
"MTGR",-155,"vss_bs",0.439778835953744
"MTGR",-154.1667,"vss_bs",0.435086303234285
"MTGR",-153.3333,"vss_bs",0.428618850374461
"MTGR",-152.5,"vss_bs",0.420402005549003
"MTGR",-151.6667,"vss_bs",0.41049405436343
"MTGR",-150.8333,"vss_bs",0.398985439429868
"MTGR",-150,"vss_bs",0.385997463917267
"MTGR",-149.1667,"vss_bs",0.371680317339269
"MTGR",-148.3333,"vss_bs",0.356210457304757
"MTGR",-147.5,"vss_bs",0.339787395811455
"MTGR",-146.6667,"vss_bs",0.32262995256404
"MTGR",-145.8333,"vss_bs",0.304972050416407
"MTGR",-145,"vss_bs",0.287058139072236
"MTGR",-144.1667,"vss_bs",0.269138342362434
"MTGR",-143.3333,"vss_bs",0.251463431527139
"MTGR",-142.5,"vss_bs",0.234279731785405
"MTGR",-141.6667,"vss_bs",0.217824071949682
"MTGR",-140.8333,"vss_bs",0.20231888686177
"MTGR",-140,"vss_bs",0.187967579974991
"MTGR",-139.1667,"vss_bs",0.174950248524077
"MTGR",-138.3333,"vss_bs",0.163419866506021
"MTGR",-137.5,"vss_bs",0.153499011292628
"MTGR",-136.6667,"vss_bs",0.145277208310509
"MTGR",-135.8333,"vss_bs",0.138808955105182
"MTGR",-135,"vss_bs",0.134112471542086
"MTGR",-134.1667,"vss_bs",0.131169207212616
"MTGR",-133.3333,"vss_bs",0.12992412065843
"MTGR",-132.5,"vss_bs",0.130286728172355
"MTGR",-131.6667,"vss_bs",0.132132903059296
"MTGR",-130.8333,"vss_bs",0.135307389727873
"MTGR",-130,"vss_bs",0.139626981207824
"MTGR",-129.1667,"vss_bs",0.144884294008489
"MTGR",-128.3333,"vss_bs",0.150852060984823
"MTGR",-127.5,"vss_bs",0.157287851361991
"MTGR",-126.6667,"vss_bs",0.16393911755149
"MTGR",-125.8333,"vss_bs",0.170548461089197
"MTGR",-125,"vss_bs",0.176859005106908
"MTGR",-124.1667,"vss_bs",0.182619758327502
"MTGR",-123.3333,"vss_bs",0.187590855706397
"MTGR",-122.5,"vss_bs",0.1915485635271
"MTGR",-121.6667,"vss_bs",0.194289941935959
"MTGR",-120.8333,"vss_bs",0.195637065454041
"MTGR",-120,"vss_bs",0.19544071176077
"MTGR",-119.1667,"vss_bs",0.193583440783107
"MTGR",-118.3333,"vss_bs",0.189981999578614
"MTGR",-117.5,"vss_bs",0.184589003365015
"MTGR",-116.6667,"vss_bs",0.177393858984989
"MTGR",-115.8333,"vss_bs",0.168422913741167
"MTGR",-115,"vss_bs",0.157738829515261
"MTGR",-114.1667,"vss_bs",0.145439199012472
"MTGR",-113.3333,"vss_bs",0.13165443746565
"MTGR",-112.5,"vss_bs",0.116544998821574
"MTGR",-111.6667,"vss_bs",0.100297979962236
"MTGR",-110.8333,"vss_bs",0.0831231895626379
"MTGR",-110,"vss_bs",0.0652487694641463
"MTGR",-109.1667,"vss_bs",0.0469164657007254
"MTGR",-108.3333,"vss_bs",0.0283766533543353
"MTGR",-107.5,"vss_bs",0.00988322408618994
"MTGR",-106.6667,"vss_bs",-0.00831155260095347
"MTGR",-105.8333,"vss_bs",-0.025962083604633
"MTGR",-105,"vss_bs",-0.0428343139719637
"MTGR",-104.1667,"vss_bs",-0.058710293327729
"MTGR",-103.3333,"vss_bs",-0.0733923515877835
"MTGR",-102.5,"vss_bs",-0.0867067980822098
"MTGR",-101.6667,"vss_bs",-0.0985070695819335
"MTGR",-100.8333,"vss_bs",-0.108676265670391
"MTGR",-100,"vss_bs",-0.117129024120696
"MTGR",-99.1667,"vss_bs",-0.123812704093579
"MTGR",-98.3333,"vss_bs",-0.128707860707501
"MTGR",-97.5,"vss_bs",-0.131828010484397
"MTGR",-96.6667,"vss_bs",-0.133218702974205
"MTGR",-95.8333,"vss_bs",-0.132955929147011
"MTGR",-95,"vss_bs",-0.131143911566123
"MTGR",-94.1667,"vss_bs",-0.127912334594135
"MTGR",-93.3333,"vss_bs",-0.123413084642999
"MTGR",-92.5,"vss_bs",-0.117816580500839
"MTGR",-91.6667,"vss_bs",-0.111307781838342
"MTGR",-90.8333,"vss_bs",-0.10408196994896
"MTGR",-90,"vss_bs",-0.0963403984939725
"MTGR",-89.1667,"vss_bs",-0.0882859134433341
"MTGR",-88.3333,"vss_bs",-0.0801186405183639
"MTGR",-87.5,"vss_bs",-0.0720318352991539
"MTGR",-86.6667,"vss_bs",-0.0642079858575544
"MTGR",-85.8333,"vss_bs",-0.056815250464988
"MTGR",-85,"vss_bs",-0.0500043037986978
"MTGR",-84.1667,"vss_bs",-0.0439056543667693
"MTGR",-83.3333,"vss_bs",-0.0386274838629932
"MTGR",-82.5,"vss_bs",-0.0342540461471263
"MTGR",-81.6667,"vss_bs",-0.0308446498450657
"MTGR",-80.8333,"vss_bs",-0.0284332345104916
"MTGR",-80,"vss_bs",-0.0270285362231793
"MTGR",-79.1667,"vss_bs",-0.0266148247545918
"MTGR",-78.3333,"vss_bs",-0.0271531813323151
"MTGR",-77.5,"vss_bs",-0.0285832738861323
"MTGR",-76.6667,"vss_bs",-0.0308255757384498
"MTGR",-75.8333,"vss_bs",-0.0337839642560743
"MTGR",-75,"vss_bs",-0.037348628216216
"MTGR",-74.1667,"vss_bs",-0.0413992067212179
"MTGR",-73.3333,"vss_bs",-0.0458080785413436
"MTGR",-72.5,"vss_bs",-0.0504437188413141
"MTGR",-71.6667,"vss_bs",-0.055174040372276
"MTGR",-70.8333,"vss_bs",-0.0598696383542159
"MTGR",-70,"vss_bs",-0.064406862353337
"MTGR",-69.1667,"vss_bs",-0.0686706443468088
"MTGR",-68.3333,"vss_bs",-0.072557019692851
"MTGR",-67.5,"vss_bs",-0.0759752866783636
"MTGR",-66.6667,"vss_bs",-0.0788497604573089
"MTGR",-65.8333,"vss_bs",-0.0811210882525179
"MTGR",-65,"vss_bs",-0.0827471043835517
"MTGR",-64.1667,"vss_bs",-0.0837032157033441
"MTGR",-63.3333,"vss_bs",-0.0839823200717825
"MTGR",-62.5,"vss_bs",-0.0835942722629516
"MTGR",-61.6667,"vss_bs",-0.0825649229029741
"MTGR",-60.8333,"vss_bs",-0.0809347663932184
"MTGR",-60,"vss_bs",-0.0787572430394405
"MTGR",-59.1667,"vss_bs",-0.0760967485618918
"MTGR",-58.3333,"vss_bs",-0.0730264106208097
"MTGR",-57.5,"vss_bs",-0.0696256968121944
"MTGR",-56.6667,"vss_bs",-0.0659779216696273
"MTGR",-55.8333,"vss_bs",-0.062167721493795
"MTGR",-55,"vss_bs",-0.0582785653131662
"MTGR",-54.1667,"vss_bs",-0.054390367994133
"MTGR",-53.3333,"vss_bs",-0.0505772675486502
"MTGR",-52.5,"vss_bs",-0.0469056231562799
"MTGR",-51.6667,"vss_bs",-0.0434322834886279
"MTGR",-50.8333,"vss_bs",-0.0402031667948696
"MTGR",-50,"vss_bs",-0.0372521851038949
"MTGR",-49.1667,"vss_bs",-0.0346005350710131
"MTGR",-48.3333,"vss_bs",-0.0322563677111051
"MTGR",-47.5,"vss_bs",-0.0302148387909865
"MTGR",-46.6667,"vss_bs",-0.0284585312792898
"MTGR",-45.8333,"vss_bs",-0.0269582312452855
"MTGR",-45,"vss_bs",-0.0256740292197675
"MTGR",-44.1667,"vss_bs",-0.0245567105239141
"MTGR",-43.3333,"vss_bs",-0.0235493906536664
"MTGR",-42.5,"vss_bs",-0.0225893456652904
"MTGR",-41.6667,"vss_bs",-0.0216099827949628
"MTGR",-40.8333,"vss_bs",-0.0205428933755664
"MTGR",-40,"vss_bs",-0.0193199285597846
"MTGR",-39.1667,"vss_bs",-0.0178752384495324
"MTGR",-38.3333,"vss_bs",-0.0161472169533257
"MTGR",-37.5,"vss_bs",-0.0140802979878921
"MTGR",-36.6667,"vss_bs",-0.011626553409157
"MTGR",-35.8333,"vss_bs",-0.00874704916293837
"MTGR",-35,"vss_bs",-0.00541292341449591
"MTGR",-34.1667,"vss_bs",-0.0016061586453618
"MTGR",-33.3333,"vss_bs",0.00267997133246073
"MTGR",-32.5,"vss_bs",0.00744078904785949
"MTGR",-31.6667,"vss_bs",0.0126604356574815
"MTGR",-30.8333,"vss_bs",0.0183124181441162
"MTGR",-30,"vss_bs",0.0243604623910789
"MTGR",-29.1667,"vss_bs",0.0307596443232379
"MTGR",-28.3333,"vss_bs",0.0374577633290221
"MTGR",-27.5,"vss_bs",0.0443969152177446
"MTGR",-26.6667,"vss_bs",0.0515152162141792
"MTGR",-25.8333,"vss_bs",0.0587486251067441
"MTGR",-25,"vss_bs",0.066032807769588
"MTGR",-24.1667,"vss_bs",0.0733049869552422
"MTGR",-23.3333,"vss_bs",0.0805057205442279
"MTGR",-22.5,"vss_bs",0.0875805533388469
"MTGR",-21.6667,"vss_bs",0.0944814909547959
"MTGR",-20.8333,"vss_bs",0.101168249308667
"MTGR",-20,"vss_bs",0.107609239494121
"MTGR",-19.1667,"vss_bs",0.11378225532024
"MTGR",-18.3333,"vss_bs",0.11967483925525
"MTGR",-17.5,"vss_bs",0.125284311752985
"MTGR",-16.6667,"vss_bs",0.130617458691777
"MTGR",-15.8333,"vss_bs",0.135689881664234
"MTGR",-15,"vss_bs",0.14052502585113
"MTGR",-14.1667,"vss_bs",0.14515290992147
"MTGR",-13.3333,"vss_bs",0.149608591556991
"MTGR",-12.5,"vss_bs",0.153930410548987
"MTGR",-11.6667,"vss_bs",0.158158058723398
"MTGR",-10.8333,"vss_bs",0.162330532007002
"MTGR",-10,"vss_bs",0.166484024574989
"MTGR",-9.1667,"vss_bs",0.170649828075424
"MTGR",-8.3333,"vss_bs",0.174852300306541
"MTGR",-7.5,"vss_bs",0.17910696736846
"MTGR",-6.6667,"vss_bs",0.18341882120677
"MTGR",-5.8333,"vss_bs",0.187780870641657
"MTGR",-5,"vss_bs",0.192172998508396
"MTGR",-4.1667,"vss_bs",0.196561170542036
"MTGR",-3.3333,"vss_bs",0.200897033280749
"MTGR",-2.5,"vss_bs",0.205117928735718
"MTGR",-1.6667,"vss_bs",0.209147343109971
"MTGR",-0.8333,"vss_bs",0.212895795700763
"MTGR",0,"vss_bs",0.216262162566843
"MTGR",0.8333,"vss_bs",0.219135417874419
"MTGR",1.6667,"vss_bs",0.221396764351037
"MTGR",2.5,"vss_bs",0.222922113271868
"MTGR",3.3333,"vss_bs",0.223584864166195
"MTGR",4.1667,"vss_bs",0.223258925236041
"MTGR",5,"vss_bs",0.221821907573748
"MTGR",5.8333,"vss_bs",0.219158419871931
"MTGR",6.6667,"vss_bs",0.215163385623466
"MTGR",7.5,"vss_bs",0.209745301956942
"MTGR",8.3333,"vss_bs",0.202829358346548
"MTGR",9.1667,"vss_bs",0.19436033452961
"MTGR",10,"vss_bs",0.184305200066327
"MTGR",10.8333,"vss_bs",0.172655343041695
"MTGR",11.6667,"vss_bs",0.15942836234716
"MTGR",12.5,"vss_bs",0.144669366650226
"MTGR",13.3333,"vss_bs",0.128451733381144
"MTGR",14.1667,"vss_bs",0.110877292613497
"MTGR",15,"vss_bs",0.0920759133321881
"MTGR",15.8333,"vss_bs",0.0722044829804197
"MTGR",16.6667,"vss_bs",0.0514452850475493
"MTGR",17.5,"vss_bs",0.0300037934773367
"MTGR",18.3333,"vss_bs",0.00810591650924596
"MTGR",19.1667,"vss_bs",-0.0140052641172895
"MTGR",20,"vss_bs",-0.0360732001869804
"MTGR",20.8333,"vss_bs",-0.0578319605189438
"MTGR",21.6667,"vss_bs",-0.0790106113144081
"MTGR",22.5,"vss_bs",-0.0993378054658157
"MTGR",23.3333,"vss_bs",-0.118546486617187
"MTGR",24.1667,"vss_bs",-0.136378609496693
"MTGR",25,"vss_bs",-0.15258977596369
"MTGR",25.8333,"vss_bs",-0.166953686398369
"MTGR",26.6667,"vss_bs",-0.179266308535086
"MTGR",27.5,"vss_bs",-0.18934967056902
"MTGR",28.3333,"vss_bs",-0.197055192265982
"MTGR",29.1667,"vss_bs",-0.202266476741498
"MTGR",30,"vss_bs",-0.204901496363563
"MTGR",30.8333,"vss_bs",-0.204914118645431
"MTGR",31.6667,"vss_bs",-0.202294931762222
"MTGR",32.5,"vss_bs",-0.197071344147073
"MTGR",33.3333,"vss_bs",-0.189306948170897
"MTGR",34.1667,"vss_bs",-0.179100153837882
"MTGR",35,"vss_bs",-0.16658211437885
"MTGR",35.8333,"vss_bs",-0.151913981235628
"MTGR",36.6667,"vss_bs",-0.135283540847033
"MTGR",37.5,"vss_bs",-0.116901299529261
"MTGR",38.3333,"vss_bs",-0.0969960952716132
"MTGR",39.1667,"vss_bs",-0.0758103261518353
"MTGR",40,"vss_bs",-0.0535948940605294
"MTGR",40.8333,"vss_bs",-0.0306039692986276
"MTGR",41.6667,"vss_bs",-0.0070896862110917
"MTGR",42.5,"vss_bs",0.016703117770067
"MTGR",43.3333,"vss_bs",0.0405420075402034
"MTGR",44.1667,"vss_bs",0.0642117907549914
"MTGR",45,"vss_bs",0.0875189889419477
"MTGR",45.8333,"vss_bs",0.110295842348876
"MTGR",46.6667,"vss_bs",0.132403761129309
"MTGR",47.5,"vss_bs",0.153736146944283
"MTGR",48.3333,"vss_bs",0.174220522228342
"MTGR",49.1667,"vss_bs",0.193819918937924
"MTGR",50,"vss_bs",0.212533494253927
"MTGR",50.8333,"vss_bs",0.230396357104017
"MTGR",51.6667,"vss_bs",0.247478606144862
"MTGR",52.5,"vss_bs",0.263883596631717
"MTGR",53.3333,"vss_bs",0.279745470035146
"MTGR",54.1667,"vss_bs",0.295225995982377
"MTGR",55,"vss_bs",0.310510790760759
"MTGR",55.8333,"vss_bs",0.325804989904397
"MTGR",56.6667,"vss_bs",0.341328464004303
"MTGR",57.5,"vss_bs",0.357310676587897
"MTGR",58.3333,"vss_bs",0.373985290498342
"MTGR",59.1667,"vss_bs",0.391584634509491
"MTGR",60,"vss_bs",0.410334144829751
"MTGR",60.8333,"vss_bs",0.430446896623935
"MTGR",61.6667,"vss_bs",0.452118338715136
"MTGR",62.5,"vss_bs",0.475521340272797
"MTGR",63.3333,"vss_bs",0.500801651654161
"MTGR",64.1667,"vss_bs",0.52807387279976
"MTGR",65,"vss_bs",0.557418011891061
"MTGR",65.8333,"vss_bs",0.588876704602251
"MTGR",66.6667,"vss_bs",0.622453150496003
"MTGR",67.5,"vss_bs",0.658109808231479
"MTGR",68.3333,"vss_bs",0.695767875599699
"MTGR",69.1667,"vss_bs",0.735307564318832
"MTGR",70,"vss_bs",0.776569163358301
"MTGR",70.8333,"vss_bs",0.819354868662378
"MTGR",71.6667,"vss_bs",0.863431341848712
"MTGR",72.5,"vss_bs",0.908532946084999
"MTGR",73.3333,"vss_bs",0.954365594194865
"MTGR",74.1667,"vss_bs",1.00061113237762
"MTGR",75,"vss_bs",1.0469321729769
"MTGR",75.8333,"vss_bs",1.09297728168964
"MTGR",76.6667,"vss_bs",1.13838641861527
"MTGR",77.5,"vss_bs",1.18279652870348
"MTGR",78.3333,"vss_bs",1.22584717551781
"MTGR",79.1667,"vss_bs",1.26718611279197
"MTGR",80,"vss_bs",1.30647469096943
"MTGR",80.8333,"vss_bs",1.34339300069029
"MTGR",81.6667,"vss_bs",1.37764466188484
"MTGR",82.5,"vss_bs",1.40896117557435
"MTGR",83.3333,"vss_bs",1.43710576545335
"MTGR",84.1667,"vss_bs",1.46187664759149
"MTGR",85,"vss_bs",1.48310967888248
"MTGR",85.8333,"vss_bs",1.50068034789858
"MTGR",86.6667,"vss_bs",1.51450508528846
"MTGR",87.5,"vss_bs",1.52454188448687
"MTGR",88.3333,"vss_bs",1.53079023699275
"MTGR",89.1667,"vss_bs",1.5332903995341
"MTGR",90,"vss_bs",1.53212202280483
"MTGR",90.8333,"vss_bs",1.52740218288568
"MTGR",91.6667,"vss_bs",1.51928286672848
"MTGR",92.5,"vss_bs",1.50794797200357
"MTGR",93.3333,"vss_bs",1.49360988903063
"MTGR",94.1667,"vss_bs",1.47650573832036
"MTGR",95,"vss_bs",1.45689334137049
"MTGR",95.8333,"vss_bs",1.43504700475145
"MTGR",96.6667,"vss_bs",1.41125319818744
"MTGR",97.5,"vss_bs",1.38580620633198
"MTGR",98.3333,"vss_bs",1.35900383133179
"MTGR",99.1667,"vss_bs",1.33114321918442
"MTGR",100,"vss_bs",1.30251687746521
"MTGR",100.8333,"vss_bs",1.27340894539822
"MTGR",101.6667,"vss_bs",1.2440917696645
"MTGR",102.5,"vss_bs",1.21482283098492
"MTGR",103.3333,"vss_bs",1.18584205760081
"MTGR",104.1667,"vss_bs",1.15736955252627
"MTGR",105,"vss_bs",1.12960375208026
"MTGR",105.8333,"vss_bs",1.10272002394169
"MTGR",106.6667,"vss_bs",1.07686970400969
"MTGR",107.5,"vss_bs",1.05217956288199
"MTGR",108.3333,"vss_bs",1.02875168495735
"MTGR",109.1667,"vss_bs",1.00666373616774
"MTGR",110,"vss_bs",0.985969590272333
"MTGR",110.8333,"vss_bs",0.966700278591615
"MTGR",111.6667,"vss_bs",0.94886522408656
"MTGR",112.5,"vss_bs",0.932453717830508
"MTGR",113.3333,"vss_bs",0.917436594181666
"MTGR",114.1667,"vss_bs",0.903768060319013
"MTGR",115,"vss_bs",0.891387636202183
"MTGR",115.8333,"vss_bs",0.880222162381784
"MTGR",116.6667,"vss_bs",0.870187835324402
"MTGR",117.5,"vss_bs",0.861192232912386
"MTGR",118.3333,"vss_bs",0.853136296404838
"MTGR",119.1667,"vss_bs",0.84591623926541
"MTGR",120,"vss_bs",0.839425357731441
"MTGR",120.8333,"vss_bs",0.833555722673147
"MTGR",121.6667,"vss_bs",0.828199737028763
"MTGR",122.5,"vss_bs",0.82325154776668
"MTGR",123.3333,"vss_bs",0.818608305792896
"MTGR",124.1667,"vss_bs",0.81417127137982
"MTGR",125,"vss_bs",0.809846766444148
"MTGR",125.8333,"vss_bs",0.805546978269006
"MTGR",126.6667,"vss_bs",0.801190621990629
"MTGR",127.5,"vss_bs",0.79670347131389
"MTGR",128.3333,"vss_bs",0.79201876846735
"MTGR",129.1667,"vss_bs",0.787077525359739
"MTGR",130,"vss_bs",0.781828728279102
"MTGR",130.8333,"vss_bs",0.776229458323324
"MTGR",131.6667,"vss_bs",0.770244939123326
"MTGR",132.5,"vss_bs",0.76384852238766
"MTGR",133.3333,"vss_bs",0.757021620440336
"MTGR",134.1667,"vss_bs",0.749753593330714
"MTGR",135,"vss_bs",0.742041596357875
"MTGR",135.8333,"vss_bs",0.733890392065815
"MTGR",136.6667,"vss_bs",0.725312129021293
"MTGR",137.5,"vss_bs",0.71632608807002
"MTGR",138.3333,"vss_bs",0.706958395356144
"MTGR",139.1667,"vss_bs",0.697241700252974
"MTGR",140,"vss_bs",0.687214815542415
"MTGR",140.8333,"vss_bs",0.676922316737599
"MTGR",141.6667,"vss_bs",0.666414097389615
"MTGR",142.5,"vss_bs",0.655744877563709
"MTGR",143.3333,"vss_bs",0.644973663401113
"MTGR",144.1667,"vss_bs",0.6341631567754
"MTGR",145,"vss_bs",0.623379115464023
"MTGR",145.8333,"vss_bs",0.612689665932066
"MTGR",146.6667,"vss_bs",0.602164572698528
"MTGR",147.5,"vss_bs",0.591874470248959
"MTGR",148.3333,"vss_bs",0.581890065488488
"MTGR",149.1667,"vss_bs",0.572281320708404
"MTGR",150,"vss_bs",0.563116628879021
"MTGR",150.8333,"vss_bs",0.554461994695816
"MTGR",151.6667,"vss_bs",0.54638023611296
"MTGR",152.5,"vss_bs",0.538930222027113
"MTGR",153.3333,"vss_bs",0.532166162261876
"MTGR",154.1667,"vss_bs",0.526136966002655
"MTGR",155,"vss_bs",0.520885684309224
"MTGR",155.8333,"vss_bs",0.516449051274102
"MTGR",156.6667,"vss_bs",0.512857136800672
"MTGR",157.5,"vss_bs",0.510133121866674
"MTGR",158.3333,"vss_bs",0.508293204555511
"MTGR",159.1667,"vss_bs",0.507346642136013
"MTGR",160,"vss_bs",0.507295931124087
"MTGR",160.8333,"vss_bs",0.508137123654879
"MTGR",161.6667,"vss_bs",0.509860274730531
"MTGR",162.5,"vss_bs",0.512450011096758
"MTGR",163.3333,"vss_bs",0.515886208755325
"MTGR",164.1667,"vss_bs",0.520144762559265
"MTGR",165,"vss_bs",0.525198428079294
"MTGR",165.8333,"vss_bs",0.531017713088371
"MTGR",166.6667,"vss_bs",0.53757179369187
"MTGR",167.5,"vss_bs",0.544829428427082
"MTGR",168.3333,"vss_bs",0.552759842648492
"MTGR",169.1667,"vss_bs",0.561333555265475
"MTGR",170,"vss_bs",0.570523120450022
"MTGR",170.8333,"vss_bs",0.580303758302743
"MTGR",171.6667,"vss_bs",0.590653850654214
"MTGR",172.5,"vss_bs",0.601555281157257
"MTGR",173.3333,"vss_bs",0.612993602544065
"MTGR",174.1667,"vss_bs",0.62495801830499
"MTGR",175,"vss_bs",0.637441170997299
"MTGR",175.8333,"vss_bs",0.650438734795569
"MTGR",176.6667,"vss_bs",0.663948815616665
"MTGR",177.5,"vss_bs",0.677971168043458
"MTGR",178.3333,"vss_bs",0.692506244173904
"MTGR",179.1667,"vss_bs",0.707554095270727
"MTGR",180,"vss_bs",0.723113152514901
"MTGR",180.8333,"vss_bs",0.739178918108743
"MTGR",181.6667,"vss_bs",0.755742602274683
"MTGR",182.5,"vss_bs",0.772789745208222
"MTGR",183.3333,"vss_bs",0.79029886563878
"MTGR",184.1667,"vss_bs",0.808240179221517
"MTGR",185,"vss_bs",0.826574430441181
"MTGR",185.8333,"vss_bs",0.845251880997909
"MTGR",186.6667,"vss_bs",0.864211495735605
"MTGR",187.5,"vss_bs",0.88338036406865
"MTGR",188.3333,"vss_bs",0.902673390596586
"MTGR",189.1667,"vss_bs",0.921993283235696
"MTGR",190,"vss_bs",0.941230860838988
"MTGR",190.8333,"vss_bs",0.960265695049736
"MTGR",191.6667,"vss_bs",0.978967093193418
"MTGR",192.5,"vss_bs",0.99719542053783
"MTGR",193.3333,"vss_bs",1.01480375144029
"MTGR",194.1667,"vss_bs",1.03163982996928
"MTGR",195,"vss_bs",1.04754831176008
"MTGR",195.8333,"vss_bs",1.06237325037066
"MTGR",196.6667,"vss_bs",1.07596078347313
"MTGR",197.5,"vss_bs",1.08816196707065
"MTGR",198.3333,"vss_bs",1.09883569977807
"MTGR",199.1667,"vss_bs",1.10785167423768
"MTGR",200,"vss_bs",1.11509328912632
"MTGR",200.8333,"vss_bs",1.12046045308377
"MTGR",201.6667,"vss_bs",1.12387221136023
